Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
12/04/2021,Rajasthan,8758751.0,847609.0,3722.0,8758751.0,1165625.0,4428336.0,4329262.0,1153.0,435841.0,9488535.0,378.0,88296.0,497451.0,3632866.0,4538670.0,9924376.0
13/04/2021,Rajasthan,8885930.0,905490.0,3938.0,8885930.0,1194329.0,4490062.0,4394703.0,1165.0,443043.0,9637216.0,379.0,88352.0,497942.0,3715993.0,4582175.0,10080259.0
14/04/2021,Rajasthan,8996238.0,603620.0,2798.0,8996238.0,1227364.0,4543719.0,4451331.0,1188.0,449571.0,9774031.0,379.0,88431.0,498297.0,3787486.0,4620558.0,10223602.0
15/04/2021,Rajasthan,9093355.0,843904.0,3907.0,9093355.0,1264332.0,4593132.0,4499024.0,1199.0,459984.0,9897703.0,380.0,88583.0,499075.0,3848292.0,4655941.0,10357687.0
16/04/2021,Rajasthan,9206593.0,833373.0,3843.0,9206593.0,1316093.0,4648129.0,4557254.0,1210.0,472184.0,10050502.0,386.0,88991.0,500170.0,3919390.0,4696577.0,10522686.0
17/04/2021,Rajasthan,9330653.0,525550.0,2501.0,9330653.0,1365602.0,4712539.0,4616890.0,1224.0,482336.0,10213919.0,387.0,89172.0,501207.0,4000411.0,4738393.0,10696255.0
18/04/2021,Rajasthan,9457932.0,862716.0,4009.0,9457932.0,1425240.0,4777265.0,4679435.0,1232.0,490276.0,10392896.0,387.0,89343.0,501906.0,4082305.0,4782907.0,10883172.0
19/04/2021,Rajasthan,9659550.0,1024569.0,4933.0,9659550.0,1530556.0,4878583.0,4779687.0,1280.0,507024.0,10683082.0,394.0,89768.0,504407.0,4206264.0,4857633.0,11190106.0
20/04/2021,Rajasthan,9828071.0,964799.0,4707.0,9828071.0,1622245.0,4963543.0,4863225.0,1303.0,521341.0,10928975.0,402.0,90372.0,506435.0,4309932.0,4919853.0,11450316.0
21/04/2021,Rajasthan,9952126.0,733859.0,3602.0,9952126.0,1697024.0,5026114.0,4924689.0,1323.0,530945.0,11118205.0,402.0,90677.0,507728.0,4387012.0,4965231.0,11649150.0
22/04/2021,Rajasthan,10068970.0,893013.0,4330.0,10068970.0,1765911.0,5084570.0,4983057.0,1343.0,547308.0,11287573.0,411.0,91182.0,509852.0,4461480.0,5004970.0,11834881.0
23/04/2021,Rajasthan,10178146.0,857427.0,4142.0,10178146.0,1831688.0,5140847.0,5035933.0,1366.0,564359.0,11445475.0,412.0,91681.0,512707.0,4529947.0,5042320.0,12009834.0
24/04/2021,Rajasthan,10298265.0,588150.0,2988.0,10298265.0,1908851.0,5201166.0,5095715.0,1384.0,577931.0,11629185.0,412.0,92132.0,515055.0,4607386.0,5082192.0,12207116.0
25/04/2021,Rajasthan,10388394.0,538980.0,2674.0,10388394.0,1959332.0,5246928.0,5140063.0,1403.0,586354.0,11761372.0,412.0,92368.0,516582.0,4666028.0,5111910.0,12347726.0
26/04/2021,Rajasthan,10507761.0,803097.0,3925.0,10507761.0,2034069.0,5308015.0,5198328.0,1418.0,595246.0,11946584.0,415.0,92752.0,519698.0,4741079.0,5152716.0,12541830.0
27/04/2021,Rajasthan,10578840.0,756451.0,3650.0,10578840.0,2081105.0,5345296.0,5232108.0,1436.0,603228.0,12056717.0,416.0,250047.0,528355.0,4622013.0,5176907.0,12659945.0
28/04/2021,Rajasthan,10669656.0,619911.0,3078.0,10669656.0,2141789.0,5392437.0,5275772.0,1447.0,615176.0,12196269.0,418.0,251601.0,531718.0,4678242.0,5206576.0,12811445.0
29/04/2021,Rajasthan,10745384.0,607850.0,3028.0,10745384.0,2190905.0,5431773.0,5312156.0,1455.0,626969.0,12309320.0,425.0,253513.0,534803.0,4725257.0,5230492.0,12936289.0
30/04/2021,Rajasthan,10797155.0,692001.0,3238.0,10797155.0,2224793.0,5460840.0,5334849.0,1466.0,640765.0,12381183.0,,,,,,13021948.0
01/05/2021,Rajasthan,10835900.0,746370.0,3648.0,10835900.0,2248409.0,5482092.0,5352336.0,1472.0,654958.0,12429351.0,426.0,257286.0,541150.0,4781108.0,5255021.0,13084309.0
02/05/2021,Rajasthan,10894243.0,575794.0,2795.0,10894243.0,2279166.0,5515534.0,5377230.0,1479.0,663156.0,12510253.0,427.0,269392.0,551658.0,4807878.0,5264033.0,13173409.0
03/05/2021,Rajasthan,11008158.0,836605.0,4129.0,11008158.0,2342911.0,5581571.0,5425088.0,1499.0,676497.0,12674572.0,429.0,295225.0,580179.0,4849642.0,5281828.0,13351069.0
04/05/2021,Rajasthan,11108037.0,831495.0,4039.0,11108037.0,2389145.0,5640432.0,5466078.0,1527.0,690074.0,12807108.0,432.0,323454.0,610786.0,4878611.0,5293886.0,13497182.0
05/05/2021,Rajasthan,11195379.0,876934.0,4117.0,11195379.0,2430943.0,5692350.0,5501488.0,1541.0,703252.0,12923070.0,434.0,348739.0,639527.0,4902645.0,5303168.0,13626322.0
06/05/2021,Rajasthan,11266670.0,727695.0,3412.0,11266670.0,2470249.0,5734197.0,5530910.0,1563.0,715559.0,13021360.0,436.0,368212.0,661307.0,4924146.0,5311699.0,13736919.0
07/05/2021,Rajasthan,11346992.0,628568.0,3094.0,11346992.0,2544501.0,5779245.0,5566171.0,1576.0,727581.0,13163912.0,436.0,383834.0,679983.0,4956556.0,5325312.0,13891493.0
08/05/2021,Rajasthan,11435174.0,719757.0,3464.0,11435174.0,2651419.0,5827059.0,5606528.0,1587.0,742510.0,13344083.0,438.0,395961.0,694952.0,5000844.0,5342110.0,14086593.0
09/05/2021,Rajasthan,11498654.0,363240.0,1782.0,11498654.0,2679337.0,5863900.0,5633158.0,1596.0,750745.0,13427246.0,440.0,418663.0,718175.0,5013696.0,5346808.0,14177991.0
10/05/2021,Rajasthan,,,,,,,,,,,,,,,,0.0
16/01/2021,Sikkim,7.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,,,7.0
17/01/2021,Sikkim,7.0,2.0,2.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,,,7.0
18/01/2021,Sikkim,7.0,6.0,3.0,7.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,,,7.0
19/01/2021,Sikkim,38.0,22.0,4.0,38.0,0.0,14.0,24.0,0.0,0.0,38.0,,,,,,38.0
20/01/2021,Sikkim,62.0,26.0,5.0,62.0,0.0,24.0,38.0,0.0,0.0,62.0,,,,,,62.0
21/01/2021,Sikkim,186.0,30.0,6.0,186.0,0.0,72.0,114.0,0.0,0.0,186.0,,,,,,186.0
22/01/2021,Sikkim,296.0,32.0,6.0,296.0,0.0,121.0,175.0,0.0,0.0,296.0,,,,,,296.0
23/01/2021,Sikkim,299.0,32.0,6.0,299.0,0.0,122.0,177.0,0.0,0.0,299.0,,,,,,299.0
24/01/2021,Sikkim,309.0,33.0,7.0,309.0,0.0,126.0,183.0,0.0,0.0,309.0,,,,,,309.0
25/01/2021,Sikkim,477.0,36.0,7.0,477.0,0.0,186.0,291.0,0.0,0.0,477.0,,,,,,477.0
26/01/2021,Sikkim,490.0,42.0,8.0,490.0,0.0,191.0,299.0,0.0,0.0,490.0,,,,,,490.0
27/01/2021,Sikkim,964.0,50.0,10.0,964.0,0.0,358.0,606.0,0.0,0.0,964.0,,,,,,964.0
28/01/2021,Sikkim,1431.0,55.0,11.0,1431.0,0.0,523.0,908.0,0.0,0.0,1431.0,,,,,,1431.0
29/01/2021,Sikkim,1707.0,61.0,13.0,1707.0,0.0,624.0,1083.0,0.0,0.0,1707.0,,,,,,1707.0
30/01/2021,Sikkim,1707.0,63.0,13.0,1707.0,0.0,624.0,1083.0,0.0,0.0,1707.0,,,,,,1707.0
31/01/2021,Sikkim,1709.0,66.0,13.0,1709.0,0.0,624.0,1085.0,0.0,0.0,1709.0,,,,,,1709.0
01/02/2021,Sikkim,1855.0,74.0,16.0,1855.0,0.0,633.0,1222.0,0.0,0.0,1855.0,,,,,,1855.0
02/02/2021,Sikkim,2336.0,99.0,24.0,2336.0,0.0,786.0,1550.0,0.0,0.0,2336.0,,,,,,2336.0
03/02/2021,Sikkim,3084.0,120.0,26.0,3084.0,0.0,931.0,2153.0,0.0,0.0,3084.0,,,,,,3084.0
04/02/2021,Sikkim,3923.0,125.0,28.0,3923.0,0.0,1184.0,2739.0,0.0,0.0,3923.0,,,,,,3923.0
05/02/2021,Sikkim,4857.0,128.0,28.0,4857.0,0.0,1492.0,3365.0,0.0,0.0,4857.0,,,,,,4857.0
06/02/2021,Sikkim,5089.0,131.0,30.0,5089.0,0.0,1557.0,3532.0,0.0,0.0,5089.0,,,,,,5089.0
07/02/2021,Sikkim,5090.0,138.0,34.0,5090.0,0.0,1558.0,3532.0,0.0,0.0,5090.0,,,,,,5090.0
08/02/2021,Sikkim,5726.0,141.0,34.0,5726.0,0.0,1695.0,4031.0,0.0,1.0,5725.0,,,,,,5726.0
09/02/2021,Sikkim,6653.0,152.0,35.0,6653.0,0.0,1937.0,4716.0,0.0,6.0,6647.0,,,,,,6653.0
10/02/2021,Sikkim,7478.0,157.0,35.0,7478.0,0.0,2172.0,5306.0,0.0,6.0,7472.0,,,,,,7478.0
11/02/2021,Sikkim,8022.0,160.0,35.0,8022.0,0.0,2406.0,5616.0,0.0,6.0,8016.0,,,,,,8022.0
12/02/2021,Sikkim,8041.0,160.0,35.0,8041.0,0.0,2416.0,5625.0,0.0,6.0,8035.0,,,,,,8041.0
13/02/2021,Sikkim,8042.0,166.0,35.0,8042.0,0.0,2417.0,5625.0,0.0,6.0,8036.0,,,,,,8042.0
14/02/2021,Sikkim,8042.0,167.0,35.0,8042.0,0.0,2417.0,5625.0,0.0,6.0,8036.0,,,,,,8042.0
15/02/2021,Sikkim,8252.0,185.0,35.0,8252.0,0.0,2591.0,5661.0,0.0,6.0,8246.0,,,,,,8252.0
16/02/2021,Sikkim,8849.0,206.0,35.0,8849.0,157.0,3032.0,5817.0,0.0,6.0,8843.0,,,,,,9006.0
17/02/2021,Sikkim,9463.0,229.0,35.0,9463.0,251.0,3479.0,5984.0,0.0,6.0,9457.0,,,,,,9714.0
18/02/2021,Sikkim,9981.0,250.0,35.0,9981.0,358.0,4019.0,5962.0,0.0,109.0,9872.0,,,,,,10339.0
19/02/2021,Sikkim,11296.0,253.0,35.0,11296.0,697.0,4829.0,6467.0,0.0,124.0,11172.0,,,,,,11993.0
20/02/2021,Sikkim,12222.0,257.0,35.0,12222.0,699.0,5541.0,6681.0,0.0,128.0,12094.0,,,,,,12921.0
21/02/2021,Sikkim,12222.0,282.0,36.0,12222.0,699.0,5541.0,6681.0,0.0,128.0,12094.0,,,,,,12921.0
22/02/2021,Sikkim,13766.0,300.0,39.0,13766.0,784.0,6766.0,7000.0,0.0,154.0,13612.0,,,,,,14550.0
23/02/2021,Sikkim,15194.0,311.0,39.0,15194.0,952.0,8008.0,7186.0,0.0,156.0,15038.0,,,,,,16146.0
24/02/2021,Sikkim,16382.0,323.0,39.0,16382.0,1074.0,9102.0,7280.0,0.0,158.0,16224.0,,,,,,17456.0
25/02/2021,Sikkim,17286.0,339.0,39.0,17286.0,1249.0,9865.0,7421.0,0.0,163.0,17123.0,,,,,,18535.0
26/02/2021,Sikkim,17647.0,343.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112.0
27/02/2021,Sikkim,17647.0,343.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112.0
28/02/2021,Sikkim,17647.0,351.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112.0
01/03/2021,Sikkim,17647.0,407.0,39.0,17647.0,1465.0,10207.0,7440.0,0.0,170.0,17477.0,,,,,,19112.0
02/03/2021,Sikkim,18890.0,421.0,39.0,18890.0,2101.0,11169.0,7721.0,0.0,189.0,18701.0,,,,,,20991.0
03/03/2021,Sikkim,20235.0,720.0,48.0,20235.0,2367.0,11997.0,8238.0,0.0,190.0,20045.0,,,,,,22602.0
04/03/2021,Sikkim,21853.0,738.0,48.0,21853.0,2769.0,12973.0,8879.0,1.0,194.0,21659.0,,,,,,24622.0
05/03/2021,Sikkim,23624.0,880.0,77.0,23624.0,3822.0,13967.0,9655.0,2.0,201.0,23423.0,,,,,,27446.0
06/03/2021,Sikkim,25221.0,931.0,77.0,25221.0,4256.0,14924.0,10295.0,2.0,201.0,25020.0,,,,,,29477.0
07/03/2021,Sikkim,25221.0,963.0,77.0,25221.0,4256.0,14924.0,10295.0,2.0,201.0,25020.0,,,,,,29477.0
08/03/2021,Sikkim,27834.0,1004.0,83.0,27834.0,5204.0,16402.0,11429.0,3.0,208.0,27626.0,,,,,,33038.0
09/03/2021,Sikkim,30116.0,1011.0,84.0,30116.0,5955.0,17655.0,12457.0,4.0,210.0,29906.0,,,,,,36071.0
10/03/2021,Sikkim,33298.0,1067.0,84.0,33298.0,6516.0,19447.0,13847.0,4.0,211.0,33087.0,,,,,,39814.0
11/03/2021,Sikkim,36259.0,1140.0,94.0,36259.0,7307.0,20994.0,15260.0,5.0,212.0,36047.0,,,,,,43566.0
12/03/2021,Sikkim,38860.0,1212.0,97.0,38860.0,7584.0,22356.0,16499.0,5.0,213.0,38647.0,,,,,,46444.0
13/03/2021,Sikkim,39116.0,1253.0,101.0,39116.0,7585.0,22508.0,16603.0,5.0,213.0,38903.0,,,,,,46701.0
14/03/2021,Sikkim,39116.0,1436.0,147.0,39116.0,7585.0,22508.0,16603.0,5.0,213.0,38903.0,,,,,,46701.0
15/03/2021,Sikkim,41716.0,1476.0,148.0,41716.0,7858.0,23893.0,17818.0,5.0,218.0,41498.0,,,,,,49574.0
16/03/2021,Sikkim,42816.0,4880.0,24.0,42816.0,8138.0,24070.0,18741.0,5.0,0.0,50954.0,177.0,2619.0,12152.0,10291.0,17744.0,50954.0
17/03/2021,Sikkim,46124.0,7400.0,41.0,46124.0,8507.0,25843.0,20276.0,5.0,0.0,54631.0,182.0,2662.0,12274.0,10988.0,20190.0,54631.0
18/03/2021,Sikkim,48290.0,7110.0,39.0,48290.0,9022.0,26911.0,21374.0,5.0,0.0,57312.0,184.0,2707.0,12342.0,11515.0,21716.0,57312.0
19/03/2021,Sikkim,50370.0,5210.0,28.0,50370.0,9519.0,27973.0,22392.0,5.0,0.0,59889.0,185.0,2729.0,12417.0,12090.0,23123.0,59889.0
20/03/2021,Sikkim,51788.0,3850.0,21.0,51788.0,9861.0,28737.0,23046.0,5.0,0.0,61649.0,185.0,2733.0,12485.0,12395.0,24164.0,61649.0
21/03/2021,Sikkim,51854.0,0.0,0.0,51854.0,9862.0,28778.0,23071.0,5.0,0.0,61716.0,185.0,2732.0,12484.0,12408.0,24219.0,61716.0
22/03/2021,Sikkim,53523.0,5200.0,28.0,53523.0,10972.0,29656.0,23862.0,5.0,0.0,64495.0,187.0,2743.0,12580.0,12774.0,25414.0,64495.0
23/03/2021,Sikkim,55534.0,5550.0,31.0,55534.0,11747.0,30675.0,24854.0,5.0,0.0,67281.0,187.0,2789.0,12630.0,13174.0,26929.0,67281.0
24/03/2021,Sikkim,57257.0,4800.0,29.0,57257.0,12031.0,31566.0,25686.0,5.0,0.0,69288.0,189.0,2825.0,12742.0,13545.0,28133.0,69288.0
25/03/2021,Sikkim,58846.0,5250.0,29.0,58846.0,12178.0,32379.0,26461.0,6.0,0.0,71024.0,190.0,2871.0,12798.0,13940.0,29224.0,71024.0
26/03/2021,Sikkim,60509.0,5250.0,28.0,60509.0,12279.0,33221.0,27282.0,6.0,0.0,72788.0,190.0,2931.0,12859.0,14440.0,30266.0,72788.0
27/03/2021,Sikkim,60535.0,500.0,3.0,60535.0,12279.0,33236.0,27293.0,6.0,0.0,72814.0,190.0,2931.0,12854.0,14460.0,30277.0,72814.0
28/03/2021,Sikkim,60536.0,1050.0,5.0,60536.0,12279.0,33237.0,27293.0,6.0,0.0,72815.0,191.0,2931.0,12854.0,14460.0,30278.0,72815.0
29/03/2021,Sikkim,60536.0,950.0,6.0,60536.0,12279.0,33237.0,27293.0,6.0,0.0,72815.0,192.0,2931.0,12854.0,14460.0,30278.0,72815.0
30/03/2021,Sikkim,61317.0,3420.0,21.0,61317.0,12435.0,33654.0,27657.0,6.0,0.0,73752.0,192.0,2970.0,12875.0,14646.0,30813.0,73752.0
31/03/2021,Sikkim,61697.0,4600.0,21.0,61697.0,12494.0,33864.0,27827.0,6.0,0.0,74191.0,192.0,2972.0,12915.0,14757.0,31040.0,74191.0
01/04/2021,Sikkim,64678.0,6890.0,36.0,64678.0,12636.0,35319.0,29352.0,7.0,0.0,77314.0,194.0,2977.0,12941.0,17303.0,31443.0,77314.0
02/04/2021,Sikkim,65631.0,1200.0,4.0,65631.0,12662.0,35798.0,29826.0,7.0,0.0,78293.0,195.0,2978.0,12944.0,18133.0,31562.0,78293.0
03/04/2021,Sikkim,66218.0,1700.0,9.0,66218.0,12662.0,36108.0,30103.0,7.0,0.0,78880.0,195.0,2978.0,12930.0,18653.0,31643.0,78880.0
04/04/2021,Sikkim,66530.0,800.0,3.0,66530.0,12662.0,36263.0,30260.0,7.0,0.0,79192.0,195.0,2978.0,12923.0,18956.0,31659.0,79192.0
05/04/2021,Sikkim,69217.0,6990.0,38.0,69217.0,12842.0,37475.0,31734.0,8.0,0.0,82059.0,195.0,2946.0,12833.0,21239.0,32185.0,82059.0
06/04/2021,Sikkim,72723.0,9450.0,54.0,72723.0,13024.0,39241.0,33474.0,8.0,0.0,85747.0,196.0,2942.0,12819.0,24257.0,32690.0,85747.0
07/04/2021,Sikkim,80892.0,10270.0,55.0,80892.0,13534.0,43424.0,37458.0,10.0,0.0,94426.0,198.0,2915.0,12721.0,31228.0,34013.0,94426.0
08/04/2021,Sikkim,90081.0,12950.0,72.0,90081.0,14392.0,48224.0,41846.0,11.0,0.0,104473.0,198.0,2908.0,12705.0,38882.0,35571.0,104473.0
09/04/2021,Sikkim,97386.0,11950.0,68.0,97386.0,15028.0,52111.0,45263.0,12.0,0.0,112414.0,200.0,2898.0,12700.0,45008.0,36765.0,112414.0
10/04/2021,Sikkim,99963.0,8100.0,40.0,99963.0,15238.0,53501.0,46450.0,12.0,0.0,115201.0,201.0,2898.0,12711.0,47139.0,37200.0,115201.0
11/04/2021,Sikkim,101795.0,5880.0,28.0,101795.0,15376.0,54514.0,47269.0,12.0,0.0,117171.0,202.0,2897.0,12710.0,48675.0,37498.0,117171.0
12/04/2021,Sikkim,109886.0,13380.0,70.0,109886.0,15945.0,58712.0,51160.0,14.0,0.0,125831.0,205.0,2903.0,12816.0,54937.0,39215.0,125831.0
13/04/2021,Sikkim,118962.0,12850.0,72.0,118962.0,16493.0,63554.0,55393.0,15.0,0.0,135455.0,208.0,2894.0,12795.0,62133.0,41125.0,135455.0
14/04/2021,Sikkim,124532.0,12660.0,71.0,124532.0,17245.0,66641.0,57875.0,16.0,0.0,141777.0,208.0,2900.0,12780.0,66445.0,42392.0,141777.0
15/04/2021,Sikkim,130118.0,13810.0,76.0,130118.0,18437.0,69669.0,60433.0,16.0,0.0,148555.0,208.0,2919.0,12857.0,70727.0,43600.0,148555.0
16/04/2021,Sikkim,135490.0,13050.0,75.0,135490.0,19751.0,72614.0,62859.0,17.0,0.0,155241.0,208.0,2932.0,12942.0,74784.0,44817.0,155241.0
17/04/2021,Sikkim,139394.0,9100.0,50.0,139394.0,20729.0,74811.0,64566.0,17.0,0.0,160123.0,208.0,2941.0,12985.0,77799.0,45654.0,160123.0
18/04/2021,Sikkim,140119.0,5750.0,31.0,140119.0,20939.0,75242.0,64859.0,18.0,0.0,161058.0,208.0,2941.0,12986.0,78345.0,45832.0,161058.0
19/04/2021,Sikkim,143952.0,12350.0,67.0,143952.0,22657.0,77319.0,66615.0,18.0,0.0,166609.0,208.0,2947.0,13089.0,81043.0,46858.0,166609.0
20/04/2021,Sikkim,146868.0,13050.0,66.0,146868.0,24255.0,78909.0,67938.0,21.0,0.0,171123.0,210.0,2953.0,13144.0,83025.0,47731.0,171123.0
21/04/2021,Sikkim,147787.0,8350.0,41.0,147787.0,24678.0,79409.0,68357.0,21.0,0.0,172465.0,211.0,2954.0,13173.0,83722.0,47923.0,172465.0
22/04/2021,Sikkim,149886.0,13650.0,74.0,149886.0,27276.0,80504.0,69361.0,21.0,0.0,177162.0,212.0,2960.0,13193.0,85112.0,48606.0,177162.0
23/04/2021,Sikkim,152278.0,12450.0,68.0,152278.0,30343.0,81780.0,70477.0,21.0,0.0,182621.0,213.0,2964.0,13217.0,86446.0,49638.0,182621.0
24/04/2021,Sikkim,153579.0,10400.0,53.0,153579.0,31870.0,82518.0,71040.0,21.0,0.0,185449.0,214.0,2967.0,13270.0,87240.0,50089.0,185449.0
25/04/2021,Sikkim,153939.0,4200.0,21.0,153939.0,31956.0,82716.0,71202.0,21.0,0.0,185895.0,214.0,2968.0,13276.0,87486.0,50196.0,185895.0
26/04/2021,Sikkim,155696.0,12000.0,63.0,155696.0,34257.0,83649.0,72026.0,21.0,0.0,189953.0,214.0,2970.0,13314.0,88578.0,50821.0,189953.0
27/04/2021,Sikkim,157168.0,11380.0,62.0,157168.0,36666.0,84481.0,72666.0,21.0,0.0,193834.0,215.0,7419.0,12377.0,86030.0,51329.0,193834.0
28/04/2021,Sikkim,158440.0,10400.0,56.0,158440.0,38479.0,85196.0,73223.0,21.0,0.0,196919.0,216.0,7442.0,12465.0,86771.0,51749.0,196919.0
29/04/2021,Sikkim,159827.0,11500.0,57.0,159827.0,40759.0,85982.0,73824.0,21.0,0.0,200586.0,216.0,7446.0,12487.0,87558.0,52324.0,200586.0
30/04/2021,Sikkim,161083.0,10900.0,55.0,161083.0,42883.0,86706.0,74356.0,21.0,0.0,203966.0,,,,,,203966.0
01/05/2021,Sikkim,161364.0,4900.0,28.0,161364.0,43596.0,86858.0,74485.0,21.0,0.0,204960.0,217.0,7467.0,12518.0,88476.0,52890.0,204960.0
02/05/2021,Sikkim,161376.0,2900.0,15.0,161376.0,43614.0,86866.0,74489.0,21.0,0.0,204990.0,217.0,7467.0,12508.0,88498.0,52894.0,204990.0
03/05/2021,Sikkim,162016.0,8500.0,52.0,162016.0,45738.0,87204.0,74791.0,21.0,0.0,207754.0,217.0,7484.0,12538.0,88803.0,53182.0,207754.0
04/05/2021,Sikkim,162666.0,8500.0,56.0,162666.0,47615.0,87549.0,75096.0,21.0,0.0,210281.0,217.0,7485.0,12567.0,89208.0,53397.0,210281.0
05/05/2021,Sikkim,163194.0,10700.0,63.0,163194.0,49494.0,87847.0,75326.0,21.0,0.0,212688.0,217.0,7514.0,12596.0,89444.0,53631.0,212688.0
06/05/2021,Sikkim,164073.0,12050.0,72.0,164073.0,51383.0,88344.0,75708.0,21.0,0.0,215456.0,217.0,7530.0,12646.0,89974.0,53914.0,215456.0
07/05/2021,Sikkim,164598.0,11100.0,68.0,164598.0,53770.0,88646.0,75931.0,21.0,0.0,218368.0,217.0,7544.0,12706.0,90185.0,54154.0,218368.0
08/05/2021,Sikkim,164772.0,6100.0,37.0,164772.0,54369.0,88741.0,76010.0,21.0,0.0,219141.0,217.0,7536.0,12710.0,90285.0,54232.0,219141.0
09/05/2021,Sikkim,164805.0,900.0,6.0,164805.0,54507.0,88758.0,76026.0,21.0,0.0,219312.0,217.0,7535.0,12710.0,90311.0,54240.0,219312.0
10/05/2021,Sikkim,,,,,,,,,,,,,,,,0.0
16/01/2021,Tamil Nadu,1167.0,191.0,149.0,1167.0,0.0,622.0,545.0,0.0,6.0,1161.0,,,,,,1167.0
17/01/2021,Tamil Nadu,1745.0,257.0,176.0,1745.0,0.0,986.0,759.0,0.0,29.0,1716.0,,,,,,1745.0
18/01/2021,Tamil Nadu,2861.0,347.0,201.0,2861.0,0.0,1623.0,1238.0,0.0,42.0,2819.0,,,,,,2861.0
19/01/2021,Tamil Nadu,6154.0,483.0,239.0,6154.0,0.0,3106.0,3047.0,1.0,111.0,6043.0,,,,,,6154.0
20/01/2021,Tamil Nadu,9060.0,695.0,301.0,9060.0,0.0,4415.0,4644.0,1.0,144.0,8916.0,,,,,,9060.0
21/01/2021,Tamil Nadu,15654.0,915.0,353.0,15654.0,0.0,7117.0,8535.0,2.0,227.0,15427.0,,,,,,15654.0
22/01/2021,Tamil Nadu,23659.0,1116.0,385.0,23659.0,0.0,10156.0,13501.0,2.0,355.0,23304.0,,,,,,23659.0
23/01/2021,Tamil Nadu,31127.0,1302.0,412.0,31127.0,0.0,12969.0,18156.0,2.0,510.0,30617.0,,,,,,31127.0
24/01/2021,Tamil Nadu,35144.0,1498.0,437.0,35144.0,0.0,14515.0,20627.0,2.0,591.0,34553.0,,,,,,35144.0
25/01/2021,Tamil Nadu,41396.0,1805.0,511.0,41396.0,0.0,16981.0,24413.0,2.0,740.0,40656.0,,,,,,41396.0
26/01/2021,Tamil Nadu,46310.0,2135.0,600.0,46310.0,0.0,18840.0,27468.0,2.0,896.0,45414.0,,,,,,46310.0
27/01/2021,Tamil Nadu,54195.0,2558.0,697.0,54195.0,0.0,21749.0,32443.0,3.0,1085.0,53110.0,,,,,,54195.0
28/01/2021,Tamil Nadu,61290.0,2911.0,774.0,61290.0,0.0,24459.0,36828.0,3.0,1247.0,60043.0,,,,,,61290.0
29/01/2021,Tamil Nadu,66918.0,3280.0,822.0,66918.0,0.0,26589.0,40326.0,3.0,1331.0,65587.0,,,,,,66918.0
30/01/2021,Tamil Nadu,76934.0,3505.0,831.0,76934.0,0.0,30095.0,46835.0,4.0,1495.0,75439.0,,,,,,76934.0
31/01/2021,Tamil Nadu,77809.0,3812.0,876.0,77809.0,0.0,30421.0,47384.0,4.0,1505.0,76304.0,,,,,,77809.0
01/02/2021,Tamil Nadu,85002.0,4235.0,977.0,85002.0,0.0,33125.0,51872.0,5.0,1606.0,83396.0,,,,,,85002.0
02/02/2021,Tamil Nadu,91094.0,4813.0,1118.0,91094.0,0.0,35237.0,55848.0,9.0,1698.0,89396.0,,,,,,91094.0
03/02/2021,Tamil Nadu,98750.0,5656.0,1299.0,98750.0,0.0,37955.0,60786.0,9.0,1849.0,96901.0,,,,,,98750.0
04/02/2021,Tamil Nadu,107904.0,6503.0,1376.0,107904.0,0.0,41292.0,66602.0,10.0,1966.0,105938.0,,,,,,107904.0
05/02/2021,Tamil Nadu,116857.0,7213.0,1424.0,116857.0,0.0,44626.0,72221.0,10.0,2076.0,114781.0,,,,,,116857.0
06/02/2021,Tamil Nadu,126381.0,7579.0,1442.0,126381.0,0.0,48140.0,78231.0,10.0,2311.0,124070.0,,,,,,126381.0
07/02/2021,Tamil Nadu,127289.0,8007.0,1478.0,127289.0,0.0,48498.0,78781.0,10.0,2311.0,124978.0,,,,,,127289.0
08/02/2021,Tamil Nadu,139024.0,8838.0,1536.0,139024.0,0.0,53116.0,85898.0,10.0,2815.0,136209.0,,,,,,139024.0
09/02/2021,Tamil Nadu,150915.0,9608.0,1558.0,150915.0,0.0,58479.0,92426.0,10.0,2913.0,148002.0,,,,,,150915.0
10/02/2021,Tamil Nadu,162412.0,10408.0,1582.0,162412.0,0.0,63699.0,98700.0,13.0,3016.0,159396.0,,,,,,162412.0
11/02/2021,Tamil Nadu,173368.0,11199.0,1610.0,173368.0,0.0,68191.0,105160.0,17.0,3098.0,170270.0,,,,,,173368.0
12/02/2021,Tamil Nadu,184565.0,12035.0,1620.0,184565.0,0.0,72869.0,111679.0,17.0,3178.0,181387.0,,,,,,184565.0
